term,docid,tf_in_doc,tf_idf,idf
genuin,3,2,0.0004328294622865258,3.044522437723423
coursebeen,3,1,0.0002164147311432629,3.044522437723423
numer,3,4,0.0009371159698619076,3.295836866004329
numer,7,1,0.0003395319734216884,3.295836866004329
numer,11,4,0.002199424001337557,3.295836866004329
numer,12,5,0.0014289962131479054,3.295836866004329
numer,15,1,0.0008951213650201871,3.295836866004329
numer,18,2,0.00025359418812790594,3.295836866004329
numer,19,3,0.002132307655383435,3.295836866004329
computercompon,3,1,0.0002164147311432629,3.044522437723423
passeng,3,2,0.0004328294622865258,3.044522437723423
grubb,3,2,0.0004328294622865258,3.044522437723423
jg,3,12,0.002596976773719155,3.044522437723423
gooijer,3,40,0.008656589245730519,3.044522437723423
rj,3,30,0.006686439186655849,3.1354942159291497
rj,7,3,0.0009690411710917326,3.1354942159291497
rj,20,1,0.0013224353504551454,3.1354942159291497
hyndman,3,50,0.011295329223585249,3.1780538303479458
hyndman,6,2,0.0008612612006362997,3.1780538303479458
hyndman,7,3,0.000982194446383418,3.1780538303479458
hyndman,11,3,0.0015906175327066794,3.1780538303479458
masa,3,2,0.0004394430556380887,3.091042453358316
masa,12,1,0.0002680404486089417,3.091042453358316
liberator,3,2,0.0004328294622865258,3.044522437723423
thehyndman,3,1,0.0002164147311432629,3.044522437723423
koehler,3,22,0.004833873612018976,3.091042453358316
koehler,6,2,0.0008376808816689203,3.091042453358316
grose,3,2,0.0004328294622865258,3.044522437723423
variousmethod,3,1,0.0002164147311432629,3.044522437723423
typesof,3,2,0.0004394430556380887,3.091042453358316
typesof,12,1,0.0002680404486089417,3.091042453358316
none,3,3,0.0006777197534151149,3.1780538303479458
none,8,2,0.001101578450727191,3.1780538303479458
none,15,1,0.0008631324905887956,3.1780538303479458
none,18,2,0.00024453151466532884,3.1780538303479458
multiplica,3,1,0.0002164147311432629,3.044522437723423
bestknown,3,1,0.0002164147311432629,3.044522437723423
seasonalityholt,3,1,0.0002164147311432629,3.044522437723423
seasonalityholtwint,3,1,0.0002164147311432629,3.044522437723423
holtwint,3,14,0.003029806236005681,3.044522437723423
multiplicativemethod,3,1,0.0002164147311432629,3.044522437723423
variat,3,8,0.0019341469329895679,3.4011973816621555
variat,7,2,0.0007007720988280943,3.4011973816621555
variat,8,3,0.0017683868535505142,3.4011973816621555
variat,10,2,0.0011084234582571797,3.4011973816621555
variat,11,5,0.0028371683197048344,3.4011973816621555
variat,12,2,0.0005898712073642309,3.4011973816621555
variat,15,1,0.0009237363882841268,3.4011973816621555
variat,16,6,0.002709397808015525,3.4011973816621555
variat,18,9,0.0011776546160489133,3.4011973816621555
variat,19,1,0.0007334909168993218,3.4011973816621555
carreno,3,2,0.0004328294622865258,3.044522437723423
madina,3,1,0.0002164147311432629,3.044522437723423
veitia,3,1,0.0002164147311432629,3.044522437723423
william,3,5,0.001144041734741328,3.2188758248682006
william,7,1,0.00033160356699991764,3.2188758248682006
william,10,1,0.0005245031489112272,3.2188758248682006
william,11,1,0.0005370163204651653,3.2188758248682006
william,18,1,0.0001238362568717809,3.2188758248682006
pose,3,2,0.0004737282499538248,3.332204510175204
pose,7,1,0.00034327851140158685,3.332204510175204
pose,10,2,0.001085939224433829,3.332204510175204
pose,11,2,0.0011118466834084764,3.332204510175204
pose,12,2,0.0005779057423127305,3.332204510175204
pose,16,1,0.0004424063343302182,3.332204510175204
pose,18,10,0.0012819622629843435,3.332204510175204
pose,19,1,0.0007186121436651291,3.332204510175204
deal,3,3,0.0007028369773964307,3.295836866004329
deal,6,2,0.0008931807224943981,3.295836866004329
deal,7,11,0.003734851707638572,3.295836866004329
deal,11,3,0.0016495680010031677,3.295836866004329
deal,12,4,0.0011431969705183243,3.295836866004329
deal,16,1,0.0004375779163574521,3.295836866004329
deal,18,32,0.004057507010046495,3.295836866004329
discontinu,3,3,0.000659164583457133,3.091042453358316
discontinu,10,2,0.0010073464081337188,3.091042453358316
androsa,3,1,0.0002164147311432629,3.044522437723423
guerrero,3,4,0.0008656589245730516,3.044522437723423
straint,3,1,0.0002164147311432629,3.044522437723423
lawton,3,5,0.0010820736557163148,3.044522437723423
argu,3,7,0.0015813460913019347,3.1780538303479458
argu,12,1,0.00027558565993305114,3.1780538303479458
argu,17,1,0.001189836701740152,3.1780538303479458
argu,18,6,0.0007335945439959865,3.1780538303479458
renorm,3,2,0.0004328294622865258,3.044522437723423
remov,3,1,0.00024409917575242721,3.4339872044851463
remov,6,2,0.0009306198386138608,3.4339872044851463
remov,7,2,0.0007075280116380234,3.4339872044851463
remov,11,2,0.0011458082097047535,3.4339872044851463
remov,12,6,0.0017866738837071523,3.4339872044851463
remov,13,2,0.003239610570269006,3.4339872044851463
remov,14,3,0.003450087613347434,3.4339872044851463
remov,15,10,0.009326418263131847,3.4339872044851463
remov,16,16,0.007294715251163348,3.4339872044851463
remov,17,2,0.0025713120213291998,3.4339872044851463
remov,18,4,0.000528447998228007,3.4339872044851463
inestim,3,1,0.0002164147311432629,3.044522437723423
slightlydiffer,3,1,0.0002164147311432629,3.044522437723423
scheme,3,2,0.0004737282499538248,3.332204510175204
scheme,6,48,0.021672874862928154,3.332204510175204
scheme,7,1,0.00034327851140158685,3.332204510175204
scheme,10,2,0.001085939224433829,3.332204510175204
scheme,11,4,0.002223693366816953,3.332204510175204
scheme,12,1,0.00028895287115636523,3.332204510175204
scheme,16,1,0.0004424063343302182,3.332204510175204
scheme,18,4,0.0005127849051937374,3.332204510175204
byrobert,3,1,0.0002164147311432629,3.044522437723423
archibald,3,4,0.0008656589245730516,3.044522437723423
simpler,3,2,0.0004685579849309538,3.295836866004329
simpler,4,1,0.0007764044442884168,3.295836866004329
simpler,5,1,0.0007764044442884168,3.295836866004329
simpler,7,2,0.0006790639468433767,3.295836866004329
simpler,11,1,0.0005498560003343892,3.295836866004329
simpler,12,1,0.0002857992426295811,3.295836866004329
simpler,18,4,0.0005071883762558119,3.295836866004329
drift,3,2,0.0004328294622865258,3.044522437723423
equival,3,8,0.0018742319397238151,3.295836866004329
equival,4,2,0.0015528088885768336,3.295836866004329
equival,5,2,0.0015528088885768336,3.295836866004329
equival,12,5,0.0014289962131479054,3.295836866004329
equival,13,1,0.0015546400311341176,3.295836866004329
equival,14,1,0.0011037631835245575,3.295836866004329
equival,18,1,0.00012679709406395297,3.295836866004329
toholt,3,1,0.0002164147311432629,3.044522437723423
zerohyndman,3,1,0.0002164147311432629,3.044522437723423
billah,3,2,0.0004328294622865258,3.044522437723423
assimakopoulo,3,2,0.0004328294622865258,3.044522437723423
nikolo,3,1,0.0002164147311432629,3.044522437723423
poulo,3,3,0.0006492441934297888,3.044522437723423
btheta,3,1,0.0002164147311432629,3.044522437723423
qwhen,3,1,0.0002164147311432629,3.044522437723423
param,3,2,0.0004685579849309538,3.295836866004329
param,4,1,0.0007764044442884168,3.295836866004329
param,5,1,0.0007764044442884168,3.295836866004329
param,7,1,0.0003395319734216884,3.295836866004329
param,11,1,0.0005498560003343892,3.295836866004329
param,16,1,0.0004375779163574521,3.295836866004329
param,19,1,0.000710769218461145,3.295836866004329
eter,3,2,0.00045181316894340995,3.1780538303479458
eter,7,1,0.00032739814879447263,3.1780538303479458
eter,11,1,0.0005302058442355599,3.1780538303479458
eter,19,1,0.0006853685206702492,3.1780538303479458
half,3,1,0.00022590658447170498,3.1780538303479458
half,8,1,0.0005507892253635955,3.1780538303479458
half,11,1,0.0005302058442355599,3.1780538303479458
half,13,1,0.0014990819954471442,3.1780538303479458
slope,3,1,0.00022288130622186164,3.1354942159291497
slope,7,2,0.0006460274473944884,3.1354942159291497
slope,18,2,0.00024125681652207515,3.1354942159291497
theta,3,3,0.0006492441934297888,3.044522437723423
extrem,3,3,0.0007180755963860835,3.367295829986474
extrem,6,2,0.0009125462953892884,3.367295829986474
extrem,10,1,0.0005486876046906427,3.367295829986474
extrem,12,1,0.00029199582292633317,3.367295829986474
extrem,13,1,0.0015883470896162614,3.367295829986474
extrem,16,1,0.0004470652987236423,3.367295829986474
extrem,17,1,0.0012606873193509826,3.367295829986474
extrem,18,1,0.0001295462559145337,3.367295829986474
extrem,19,2,0.0014523596420040862,3.367295829986474
mcompetit,3,11,0.002416936806009488,3.091042453358316
mcompetit,6,1,0.00041884044083446016,3.091042453358316
particularchoic,3,1,0.0002164147311432629,3.044522437723423
yetbeen,3,1,0.0002164147311432629,3.044522437723423
remark,3,3,0.0006864250408447968,3.2188758248682006
remark,7,2,0.0006632071339998353,3.2188758248682006
remark,16,19,0.008119840769051489,3.2188758248682006
remark,18,2,0.0002476725137435618,3.2188758248682006
remark,19,1,0.0006941720562579686,3.2188758248682006
smoothingmethod,3,3,0.0006492441934297888,3.044522437723423
notabl,3,2,0.0004394430556380887,3.091042453358316
notabl,18,5,0.0005945913233097981,3.091042453358316
ispfeffermann,3,1,0.0002164147311432629,3.044522437723423
allon,3,2,0.0004328294622865258,3.044522437723423
isra,3,1,0.0002164147311432629,3.044522437723423
tourism,3,3,0.0006492441934297888,3.044522437723423
processcontrol,3,1,0.0002164147311432629,3.044522437723423
chart,3,6,0.0013372878373311698,3.1354942159291497
chart,17,2,0.0023478054780450394,3.1354942159291497
chart,18,2,0.00024125681652207515,3.1354942159291497
pan,3,2,0.0004631925700911973,3.258096538021482
pan,4,1,0.0007675139076611265,3.258096538021482
pan,5,1,0.0007675139076611265,3.258096538021482
pan,7,1,0.0003356440236964543,3.258096538021482
pan,11,1,0.0005435596493195666,3.258096538021482
pan,18,2,0.0002506903041604649,3.258096538021482
bmultivari,3,1,0.0002164147311432629,3.044522437723423
averag,3,15,0.0036614876362864083,3.4339872044851463
averag,6,18,0.008375578547524748,3.4339872044851463
averag,8,19,0.011307756825860967,3.4339872044851463
averag,9,1,0.000977230280160827,3.4339872044851463
averag,10,2,0.001119109403449616,3.4339872044851463
averag,11,1,0.0005729041048523767,3.4339872044851463
averag,13,4,0.006479221140538012,3.4339872044851463
averag,14,1,0.0011500292044491448,3.4339872044851463
averag,15,4,0.0037305673052527386,3.4339872044851463
averag,16,8,0.003647357625581674,3.4339872044851463
averag,18,7,0.0009247839968990121,3.4339872044851463
ord,3,25,0.0056476646117926245,3.1780538303479458
ord,4,1,0.0007486581461361474,3.1780538303479458
ord,5,1,0.0007486581461361474,3.1780538303479458
ord,6,3,0.0012918918009544496,3.1780538303479458
ofsnyd,3,1,0.0002164147311432629,3.044522437723423
asunderli,3,1,0.0002164147311432629,3.044522437723423
multipli,3,2,0.0004457626124437233,3.1354942159291497
multipli,8,6,0.0032604792539991157,3.1354942159291497
multipli,14,1,0.0010500650421731914,3.1354942159291497
cativ,3,2,0.0004328294622865258,3.044522437723423
uniqu,3,2,0.00047871706425738894,3.367295829986474
uniqu,6,5,0.002281365738473221,3.367295829986474
uniqu,9,1,0.0009582515167861339,3.367295829986474
uniqu,10,1,0.0005486876046906427,3.367295829986474
uniqu,11,1,0.0005617777494138262,3.367295829986474
uniqu,12,1,0.00029199582292633317,3.367295829986474
uniqu,15,1,0.0009145290141190858,3.367295829986474
uniqu,16,2,0.0008941305974472846,3.367295829986474
uniqu,19,2,0.0014523596420040862,3.367295829986474
andoth,3,1,0.0002164147311432629,3.044522437723423
chatfield,3,20,0.004328294622865259,3.044522437723423
linearexponenti,3,1,0.0002164147311432629,3.044522437723423
canalso,3,1,0.0002164147311432629,3.044522437723423
varianc,3,20,0.00478717064257389,3.367295829986474
varianc,6,2,0.0009125462953892884,3.367295829986474
varianc,7,1,0.000346893564436641,3.367295829986474
varianc,8,4,0.002334347195831178,3.367295829986474
varianc,12,6,0.0017519749375579992,3.367295829986474
varianc,13,1,0.0015883470896162614,3.367295829986474
varianc,14,1,0.0011276945177449678,3.367295829986474
varianc,16,2,0.0008941305974472846,3.367295829986474
varianc,18,1,0.0001295462559145337,3.367295829986474
differenc,3,6,0.001318329166914266,3.091042453358316
differenc,6,1,0.00041884044083446016,3.091042453358316
choos,3,1,0.0002342789924654769,3.295836866004329
choos,6,3,0.0013397710837415972,3.295836866004329
choos,8,1,0.000571202229810109,3.295836866004329
choos,12,3,0.0008573977278887434,3.295836866004329
choos,14,5,0.005518815917622788,3.295836866004329
choos,18,1,0.00012679709406395297,3.295836866004329
choos,20,1,0.001390061942642062,3.295836866004329
tashman,3,6,0.001318329166914266,3.091042453358316
tashman,6,1,0.00041884044083446016,3.091042453358316
kruk,3,2,0.0004328294622865258,3.044522437723423
pare,3,1,0.0002164147311432629,3.044522437723423
collopi,3,8,0.0017577722225523547,3.091042453358316
collopi,6,3,0.0012565213225033806,3.091042453358316
armstrong,3,9,0.0019774937503713994,3.091042453358316
armstrong,6,3,0.0012565213225033806,3.091042453358316
bic,3,2,0.0004328294622865258,3.044522437723423
addressedbi,3,1,0.0002164147311432629,3.044522437723423
satchel,3,2,0.0004328294622865258,3.044522437723423
timmermann,3,5,0.0011144065311093083,3.1354942159291497
timmermann,4,1,0.0007386323241293639,3.1354942159291497
timmermann,5,1,0.0007386323241293639,3.1354942159291497
andchatfield,3,2,0.0004328294622865258,3.044522437723423
asmal,3,1,0.0002164147311432629,3.044522437723423
simul,3,5,0.001129532922358525,3.1780538303479458
simul,8,1,0.0005507892253635955,3.1780538303479458
simul,10,1,0.0005178513655447199,3.1780538303479458
simul,18,8,0.0009781260586613153,3.1780538303479458
thatjg,3,1,0.0002164147311432629,3.044522437723423
subjectto,3,1,0.0002164147311432629,3.044522437723423
dataar,3,1,0.0002164147311432629,3.044522437723423
nonnorm,3,3,0.0006492441934297888,3.044522437723423
firstanalyt,3,1,0.0002164147311432629,3.044522437723423
assum,3,6,0.0014645950545145634,3.4339872044851463
assum,6,2,0.0009306198386138608,3.4339872044851463
assum,7,1,0.0003537640058190117,3.4339872044851463
assum,9,1,0.000977230280160827,3.4339872044851463
assum,10,2,0.001119109403449616,3.4339872044851463
assum,12,9,0.002680010825560728,3.4339872044851463
assum,14,3,0.003450087613347434,3.4339872044851463
assum,16,6,0.0027355182191862557,3.4339872044851463
assum,17,1,0.0012856560106645999,3.4339872044851463
assum,18,1,0.00013211199955700175,3.4339872044851463
assum,20,2,0.002896657279194556,3.4339872044851463
thatth,3,3,0.0006492441934297888,3.044522437723423
determinist,3,10,0.0021972152781904435,3.091042453358316
determinist,13,1,0.0014580388930935453,3.091042453358316
oftim,3,1,0.0002164147311432629,3.044522437723423
white,3,8,0.0018742319397238151,3.295836866004329
white,4,2,0.0015528088885768336,3.295836866004329
white,5,2,0.0015528088885768336,3.295836866004329
white,6,1,0.00044659036124719906,3.295836866004329
white,15,1,0.0008951213650201871,3.295836866004329
white,17,1,0.0012339336825175325,3.295836866004329
white,18,1,0.00012679709406395297,3.295836866004329
newbold,3,10,0.0021641473114326296,3.044522437723423
bo,3,2,0.00045181316894340995,3.1780538303479458
bo,11,2,0.0010604116884711198,3.1780538303479458
bo,12,1,0.00027558565993305114,3.1780538303479458
bo,18,1,0.00012226575733266442,3.1780538303479458
strongli,3,2,0.00045181316894340995,3.1780538303479458
strongli,12,8,0.002204685279464409,3.1780538303479458
strongli,16,5,0.0021097011619410156,3.1780538303479458
strongli,18,3,0.0003667972719979932,3.1780538303479458
assumpt,3,6,0.001450610199742176,3.4011973816621555
assumpt,4,1,0.0008012243537484466,3.4011973816621555
assumpt,5,1,0.0008012243537484466,3.4011973816621555
assumpt,6,1,0.0004608668538837609,3.4011973816621555
assumpt,10,2,0.0011084234582571797,3.4011973816621555
assumpt,11,1,0.0005674336639409669,3.4011973816621555
assumpt,12,1,0.00029493560368211544,3.4011973816621555
assumpt,14,1,0.001139048017971251,3.4011973816621555
assumpt,15,2,0.0018474727765682537,3.4011973816621555
assumpt,18,5,0.0006542525644716185,3.4011973816621555
sought,3,1,0.00021972152781904434,3.091042453358316
sought,18,6,0.0007135095879717576,3.091042453358316
johnston,3,4,0.0008788861112761773,3.091042453358316
johnston,16,1,0.00041038800495994633,3.091042453358316
spacemodel,3,2,0.0004328294622865258,3.044522437723423
yar,3,5,0.0010820736557163148,3.044522437723423
theunderli,3,1,0.0002164147311432629,3.044522437723423
approximatepredict,3,1,0.0002164147311432629,3.044522437723423
onestep,3,1,0.00021972152781904434,3.091042453358316
onestep,11,1,0.0005156894316580441,3.091042453358316
ahead,3,3,0.0006777197534151149,3.1780538303479458
ahead,6,1,0.00043063060031814983,3.1780538303479458
ahead,11,1,0.0005302058442355599,3.1780538303479458
ahead,18,1,0.00012226575733266442,3.1780538303479458
independ,3,3,0.0007456299889393972,3.4965075614664802
independ,4,1,0.0008236766929249659,3.4965075614664802
independ,5,1,0.0008236766929249659,3.4965075614664802
independ,6,2,0.000947563024787664,3.4965075614664802
independ,7,1,0.00036020475548227877,3.4965075614664802
independ,10,1,0.0005697421478680919,3.4965075614664802
independ,12,7,0.0021224031330441696,3.4965075614664802
independ,13,3,0.004947888058678981,3.4965075614664802
independ,14,2,0.002341934066621889,3.4965075614664802
independ,16,2,0.0009284406695343813,3.4965075614664802
independ,18,9,0.001210655486215455,3.4965075614664802
independ,19,1,0.0007540451933289801,3.4965075614664802
independ,20,2,0.002949394821987752,3.4965075614664802
formula,3,2,0.0004457626124437233,3.1354942159291497
formula,6,2,0.0008497274297910975,3.1354942159291497
formula,7,1,0.0003230137236972442,3.1354942159291497
standard,3,5,0.0011967926606434726,3.367295829986474
standard,7,4,0.001387574257746564,3.367295829986474
standard,8,2,0.001167173597915589,3.367295829986474
standard,9,3,0.0028747545503584014,3.367295829986474
standard,12,4,0.0011679832917053327,3.367295829986474
standard,14,2,0.0022553890354899356,3.367295829986474
standard,15,5,0.004572645070595429,3.367295829986474
standard,16,1,0.0004470652987236423,3.367295829986474
standard,18,3,0.0003886387677436011,3.367295829986474
deviat,3,1,0.0002368641249769124,3.332204510175204
deviat,4,1,0.0007849716160601187,3.332204510175204
deviat,5,1,0.0007849716160601187,3.332204510175204
deviat,12,1,0.00028895287115636523,3.332204510175204
deviat,14,2,0.002231885137424785,3.332204510175204
deviat,15,1,0.0009049985090101042,3.332204510175204
deviat,16,3,0.0013272190029906547,3.332204510175204
deviat,18,1,0.00012819622629843435,3.332204510175204
onestepaheadforecast,3,1,0.0002164147311432629,3.044522437723423
andhyndman,3,1,0.0002164147311432629,3.044522437723423
tosimul,3,1,0.0002164147311432629,3.044522437723423
therebi,3,1,0.00022288130622186164,3.1354942159291497
therebi,18,3,0.00036188522478311275,3.1354942159291497
therebi,19,1,0.0006761902557535367,3.1354942159291497
obtainedpredict,3,1,0.0002164147311432629,3.044522437723423
analyt,3,1,0.00024176836662369598,3.4011973816621555
analyt,6,3,0.0013826005616512827,3.4011973816621555
analyt,7,4,0.0014015441976561885,3.4011973816621555
analyt,9,1,0.0009678990841383482,3.4011973816621555
analyt,10,1,0.0005542117291285898,3.4011973816621555
analyt,12,1,0.00029493560368211544,3.4011973816621555
analyt,16,1,0.00045156630133592077,3.4011973816621555
analyt,17,1,0.001273379775987329,3.4011973816621555
analyt,18,4,0.0005234020515772948,3.4011973816621555
analyt,19,3,0.002200472750697966,3.4011973816621555
methodsinclud,3,1,0.0002164147311432629,3.044522437723423
theyprovid,3,1,0.0002164147311432629,3.044522437723423
algebra,3,1,0.0002164147311432629,3.044522437723423
approachto,3,1,0.0002164147311432629,3.044522437723423
handl,3,3,0.000725305099871088,3.4011973816621555
handl,6,2,0.0009217337077675218,3.4011973816621555
handl,7,3,0.0010511581482421414,3.4011973816621555
handl,9,1,0.0009678990841383482,3.4011973816621555
handl,11,1,0.0005674336639409669,3.4011973816621555
handl,12,5,0.0014746780184105774,3.4011973816621555
handl,14,3,0.003417144053913753,3.4011973816621555
handl,15,3,0.0027712091648523806,3.4011973816621555
handl,18,1,0.0001308505128943237,3.4011973816621555
handl,19,5,0.003667454584496609,3.4011973816621555
distributionproblem,3,1,0.0002164147311432629,3.044522437723423
now,3,3,0.0007028369773964307,3.295836866004329
now,8,1,0.000571202229810109,3.295836866004329
now,9,3,0.0028137480358602696,3.295836866004329
now,12,1,0.0002857992426295811,3.295836866004329
now,14,1,0.0011037631835245575,3.295836866004329
now,16,5,0.0021878895817872604,3.295836866004329
now,18,5,0.0006339854703197648,3.295836866004329
thatunderli,3,1,0.0002164147311432629,3.044522437723423
naturalinvert,3,1,0.0002164147311432629,3.044522437723423
beus,3,1,0.0002164147311432629,3.044522437723423
noninvert,3,1,0.0002164147311432629,3.044522437723423
cons,3,1,0.00021972152781904434,3.091042453358316
cons,12,1,0.0002680404486089417,3.091042453358316
quentli,3,1,0.00021972152781904434,3.091042453358316
quentli,19,1,0.0006666039364585542,3.091042453358316
thepast,3,2,0.0004328294622865258,3.044522437723423
nonneglig,3,3,0.0006492441934297888,3.044522437723423
intuitivelysuch,3,1,0.0002164147311432629,3.044522437723423
poor,3,3,0.000694788855136796,3.258096538021482
poor,6,1,0.0004414764956668675,3.258096538021482
poor,10,1,0.0005308940097802643,3.258096538021482
poor,13,1,0.0015368379896327747,3.258096538021482
poor,18,3,0.0003760354562406974,3.258096538021482
poor,20,1,0.001374144469853008,3.258096538021482
theforecast,3,5,0.0010986076390952218,3.091042453358316
theforecast,6,2,0.0008376808816689203,3.091042453358316
deterior,3,1,0.00022590658447170498,3.1780538303479458
deterior,7,2,0.0006547962975889453,3.1780538303479458
deterior,11,1,0.0005302058442355599,3.1780538303479458
deterior,12,1,0.00027558565993305114,3.1780538303479458
earli,3,7,0.001692378566365872,3.4011973816621555
earli,4,3,0.0024036730612453394,3.4011973816621555
earli,5,3,0.0024036730612453394,3.4011973816621555
earli,6,1,0.0004608668538837609,3.4011973816621555
earli,7,3,0.0010511581482421414,3.4011973816621555
earli,8,3,0.0017683868535505142,3.4011973816621555
earli,11,1,0.0005674336639409669,3.4011973816621555
earli,12,1,0.00029493560368211544,3.4011973816621555
earli,15,1,0.0009237363882841268,3.4011973816621555
earli,19,4,0.0029339636675972873,3.4011973816621555
attempt,3,1,0.00022590658447170498,3.1780538303479458
attempt,6,4,0.0017225224012725993,3.1780538303479458
attempt,12,6,0.001653513959598307,3.1780538303479458
attempt,18,11,0.0013449233306593083,3.1780538303479458
centuri,3,2,0.0004328294622865258,3.044522437723423
character,3,1,0.00023159628504559865,3.258096538021482
character,7,1,0.0003356440236964543,3.258096538021482
character,16,1,0.00043256725146328755,3.258096538021482
character,18,4,0.0005013806083209298,3.258096538021482
character,19,1,0.0007026302648310292,3.258096538021482
character,20,1,0.001374144469853008,3.258096538021482
theidea,3,1,0.0002164147311432629,3.044522437723423
majorcontribut,3,1,0.0002164147311432629,3.044522437723423
yule,3,3,0.0006492441934297888,3.044522437723423
launch,3,1,0.00021972152781904434,3.091042453358316
